Planula_Early_1_AR012_RSEM	Planula_Early_2_AR002_RSEM	Planula_Late_1_AR019_RSEM	Planula_Late_3_AR002_RSEM	Polyp_1_RSEM	Polyp_2_AR005_RSEM	Polyp_3_AR006_RSEM	Strobila_Early_1_AR019_RSEM	Strobila_Early_2_AR006_RSEM	Strobila_Early_3_AR005_RSEM	Strobila_Late_1_AR015_RSEM	Strobila_Late_2_AR005_RSEM	Strobila_Late_3_AR019_RSEM	Ephyra_1_AR019_RSEM	Ephyra_2_AR012_RSEM	Ephyra_3_AR018_RSEM	Juvenile_1_AR002_RSEM	Juvenile_2_AR013_RSEM
evm.model.Seg3575.2	1.436	2.738	1.167	1.078	3.153	1.214	1.227	0.000	0.000	0.102	0.642	0.607	0.513	0.000	1.480	0.000	0.185	0.000
evm.model.Seg358.5	8.918	9.647	7.177	6.863	6.068	8.748	2.506	0.224	0.341	2.111	3.127	1.805	1.456	4.790	5.455	2.045	2.365	0.550
evm.model.Seg3592.2	0.419	0.439	9.838	0.884	0.982	1.599	0.000	0.075	0.020	0.084	0.186	0.156	0.141	0.480	0.000	0.000	0.000	0.101
evm.model.Seg3600.2	2.709	3.112	6.232	8.162	2.424	3.497	0.486	0.363	0.512	0.484	0.828	0.484	0.455	0.692	0.466	0.475	0.193	0.058
evm.model.Seg3606.2	0.442	1.124	0.778	0.241	0.580	0.137	0.230	0.032	0.000	0.028	0.159	0.197	0.273	0.000	0.000	0.274	0.000	0.000
evm.model.Seg3628.1	8.576	5.605	6.823	11.550	3.161	5.250	0.537	0.885	1.124	2.362	4.536	4.134	3.168	3.639	1.095	0.000	1.541	0.000
evm.model.Seg363.1	0.675	0.116	2.543	2.685	2.476	3.318	0.077	0.267	0.231	0.688	0.559	1.001	0.488	0.514	0.000	0.749	1.055	0.680
evm.model.Seg3635.2	4.370	8.407	1.897	1.761	2.566	0.120	0.000	0.437	0.984	0.632	1.533	2.174	1.497	0.459	0.000	0.986	1.225	0.130
evm.model.Seg3635.5	6.892	2.841	14.979	3.368	8.932	5.276	0.281	1.984	2.400	2.334	1.332	1.821	1.952	1.891	0.284	0.895	1.333	0.723
evm.model.Seg3647.2	61.461	80.766	37.309	20.395	8.061	9.970	23.625	14.688	15.351	14.748	20.939	21.927	22.605	23.429	46.786	58.640	27.202	39.948
evm.model.Seg3651.4	0.450	0.620	1.758	1.486	0.855	0.795	0.384	0.224	0.301	0.325	0.594	0.459	0.389	0.349	1.075	0.457	0.439	0.434
evm.model.Seg3660.2	41.554	21.580	16.605	11.088	8.656	12.407	0.051	0.395	0.442	0.428	0.994	0.993	1.183	0.302	0.000	0.858	0.401	0.116
evm.model.Seg367.1	5.658	5.450	2.543	2.109	0.706	0.137	0.332	0.459	0.311	0.400	0.911	0.582	0.604	1.076	1.075	2.685	0.239	0.607
evm.model.Seg3675.2	1.087	1.433	2.432	2.658	3.964	1.736	0.000	0.320	0.673	0.288	0.870	0.386	0.736	0.699	0.243	1.004	0.901	0.000
evm.model.Seg3694.2	6.698	12.850	14.833	10.860	1.108	0.453	1.585	0.235	0.452	0.167	0.483	0.509	0.380	0.000	2.981	2.173	0.000	0.000
evm.model.Seg3707.1	572.343	900.386	225.765	109.913	109.737	67.073	163.995	32.225	19.668	13.920	7.829	22.378	14.458	21.997	6.206	14.592	7.734	1.996
evm.model.Seg3714.1	16.850	10.047	4.266	6.341	5.466	0.573	0.000	0.480	0.120	0.232	0.283	0.689	0.430	3.138	0.487	0.000	2.172	0.535
evm.model.Seg372.2	18.728	4.468	16.327	25.617	21.976	22.549	3.017	3.925	4.277	4.445	3.569	2.084	1.935	4.584	1.704	1.351	5.955	1.287
evm.model.Seg3723.3	9.003	8.291	4.315	4.138	0.126	0.111	0.000	0.075	0.000	0.000	0.000	0.082	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3725.5	1.513	0.594	1.396	2.906	0.982	1.171	1.253	0.149	0.120	0.205	0.697	0.451	0.430	0.548	0.973	1.114	0.239	0.318
evm.model.Seg3730.1	76.200	9.763	60.910	35.078	125.384	99.412	81.282	0.224	0.141	0.223	13.717	3.478	2.399	143.439	68.790	51.956	153.527	155.107
evm.model.Seg373.2	2.297	1.653	1.633	0.696	2.268	0.000	0.000	0.021	0.000	0.000	0.421	0.213	0.587	3.879	0.000	0.000	0.478	0.116
evm.model.Seg3742.1	19.651	0.000	27.895	23.963	29.256	19.316	9.460	0.000	0.000	0.735	7.670	7.120	7.725	14.863	0.000	7.506	19.359	4.643
evm.model.Seg3745.2	9.228	25.674	12.082	4.453	5.347	8.286	5.855	2.880	2.560	2.678	3.894	5.176	5.310	22.771	5.942	6.611	6.417	4.484
evm.model.Seg3746.2	1.281	0.000	0.827	1.105	0.372	0.650	0.051	0.181	0.141	0.084	0.069	0.033	0.000	0.048	0.223	0.128	0.031	0.000
evm.model.Seg3759.1	12.977	14.696	6.732	12.280	2.395	5.139	18.332	8.885	10.994	7.895	2.182	0.000	0.000	13.801	29.102	9.295	9.129	38.083
evm.model.Seg377.1	6.465	2.286	3.509	5.872	0.513	0.436	1.790	0.192	0.452	0.046	0.117	0.139	0.174	0.000	0.000	0.676	0.000	0.000
evm.model.Seg377.10.1.57f48f7b	0.396	0.000	0.368	0.676	0.141	0.795	0.000	0.085	0.000	0.000	0.000	0.000	0.124	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3782.1	4.416	0.413	4.162	6.816	6.455	5.122	1.048	1.184	0.813	0.818	0.925	1.083	1.580	1.850	0.000	1.461	2.850	0.000
evm.model.Seg3798.1	11.789	14.374	4.724	1.962	1.242	0.812	0.435	1.557	1.064	1.144	9.161	5.234	7.725	1.830	2.008	0.000	1.248	5.149
evm.model.Seg3809.2	7.940	7.916	10.915	7.412	13.944	0.804	1.662	0.000	2.289	0.353	0.000	0.000	0.000	14.569	17.400	0.000	7.103	21.681
evm.model.Seg381.11	13.869	31.666	5.058	5.564	5.280	2.275	3.375	3.413	3.825	3.264	5.212	5.906	5.732	3.337	2.920	3.324	3.898	4.643
evm.model.Seg382.11	21.793	45.936	13.485	12.213	7.675	4.224	8.898	3.925	3.705	3.292	2.416	2.313	2.837	4.831	2.880	4.109	3.343	6.364
evm.model.Seg382.13	19.527	36.018	45.514	76.309	16.867	20.625	43.722	18.944	17.269	13.855	4.729	8.597	7.916	3.365	3.001	3.032	2.450	2.517
evm.model.Seg3822.1	6.131	0.000	5.892	6.146	4.774	8.944	0.000	0.000	0.653	0.000	0.000	0.000	1.770	1.932	0.000	0.000	7.411	0.000
evm.model.Seg383.1	7.334	16.040	2.619	3.997	7.147	10.663	0.895	1.632	1.667	1.386	2.665	0.796	0.637	0.863	0.406	1.991	0.647	0.506
evm.model.Seg3838.3	13.466	2.932	15.493	18.580	2.945	3.959	0.844	0.149	0.000	1.339	9.679	4.791	4.367	4.968	1.379	1.004	5.192	0.318
evm.model.Seg385.14	30.959	14.193	19.766	14.462	8.954	2.890	0.716	2.731	4.970	6.760	12.378	8.482	7.825	8.531	0.000	2.045	8.366	1.215
evm.model.Seg385.3	3.741	0.904	3.932	7.352	6.076	3.497	3.401	0.864	1.757	0.149	0.559	0.804	0.852	0.000	0.000	0.365	0.377	0.000
evm.model.Seg3853.1	45.434	93.822	30.334	46.246	23.002	32.972	77.702	9.173	7.319	5.589	3.493	4.643	4.582	0.281	3.407	1.260	0.293	1.389
evm.model.Seg3862.1	1.172	7.452	0.848	1.687	1.406	1.086	0.818	0.000	0.171	0.298	0.614	0.755	1.845	0.000	0.000	0.511	0.000	1.620
evm.model.Seg386.2.1.57f48f7b	11.463	3.164	11.950	9.414	5.369	10.381	1.636	0.096	0.060	1.590	4.681	2.010	0.165	8.771	1.845	0.895	8.058	0.000
evm.model.Seg387.11	0.846	1.020	1.278	2.096	0.275	0.145	0.000	0.117	0.040	0.093	0.159	0.098	0.157	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3875.1	3.283	11.597	1.535	1.734	1.725	1.881	6.980	1.045	0.964	1.432	1.878	1.690	2.308	1.206	2.413	2.411	1.756	2.618
evm.model.Seg3875.3	167.145	150.516	66.670	80.065	28.751	25.687	32.139	42.913	47.791	45.210	31.970	31.295	27.130	16.748	23.505	47.664	13.659	31.733
evm.model.Seg3908.2.1.57f48f7b	0.644	1.253	1.501	1.486	1.606	1.197	0.205	0.085	0.231	0.195	0.939	0.878	0.778	0.000	0.000	0.785	0.439	0.463
evm.model.Seg391.16	0.846	0.232	0.917	1.319	1.220	0.983	0.102	0.139	0.070	0.130	0.186	0.336	0.207	0.233	0.081	0.146	0.023	0.087
evm.model.Seg3933.4	1.141	0.465	1.834	2.605	6.924	4.139	0.179	0.224	0.432	0.679	0.628	0.714	0.670	0.295	0.081	0.000	0.324	0.029
evm.model.Seg3950.2	3.151	3.461	1.167	1.808	5.808	4.934	0.409	0.171	0.261	0.344	0.628	0.238	0.132	0.644	0.101	0.402	0.347	0.202
evm.model.Seg3953.1	10.773	10.719	7.003	6.280	11.817	4.233	0.000	0.725	0.954	1.097	2.485	4.028	4.136	6.154	0.000	1.278	3.459	0.000
evm.model.Seg3953.3	1.824	5.618	1.292	1.198	0.342	0.086	0.000	0.309	0.321	0.344	0.559	0.402	0.232	0.391	0.203	0.000	0.200	0.072
evm.model.Seg3960.3	0.869	0.232	0.361	0.449	0.201	0.214	0.000	0.000	0.000	0.000	0.249	0.000	0.058	0.274	0.000	0.000	0.663	0.492
evm.model.Seg3960.4	2.662	1.330	1.487	1.614	0.476	0.812	0.205	0.096	0.231	0.084	0.200	0.074	0.000	1.007	0.284	0.584	0.624	1.012
evm.model.Seg3961.2	0.365	0.168	1.209	1.299	1.934	2.377	0.026	0.096	0.120	0.121	0.083	0.057	0.116	0.069	0.000	0.000	0.092	0.072
evm.model.Seg3968.3	0.993	0.736	2.265	1.982	0.989	1.163	0.281	0.139	0.141	0.223	0.414	0.386	0.380	0.706	0.142	0.201	0.555	0.376
evm.model.Seg3970.1	2.817	7.219	2.473	1.500	1.197	0.513	0.000	0.085	0.040	0.046	0.076	0.049	0.000	0.000	0.913	0.000	0.146	0.145
evm.model.Seg397.10	50.487	52.406	7.517	19.290	4.291	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.000	0.000
evm.model.Seg397.15	14.467	42.656	4.995	4.633	1.755	1.291	8.054	1.472	1.867	1.869	3.162	2.445	2.093	2.412	8.741	5.186	3.182	3.573
evm.model.Seg3977.2.1.57f48f7b	0.986	0.000	0.000	0.000	2.551	1.454	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3979.3	59.513	9.260	74.687	17.957	2.737	0.000	0.639	0.181	0.000	0.000	0.311	0.377	0.174	0.000	0.000	0.000	0.447	1.374
evm.model.Seg3983.2	0.000	0.181	0.299	0.214	0.283	0.368	0.102	0.032	0.030	0.019	0.117	0.066	0.041	0.000	0.122	0.237	0.000	0.275
evm.model.Seg3996.3	26.807	42.578	10.672	15.359	2.261	3.891	42.571	5.323	4.337	3.924	3.079	2.379	1.919	0.329	2.677	3.780	1.633	1.837
evm.model.Seg3998.2	163.684	426.560	76.723	37.568	20.191	8.876	24.367	1.792	2.982	1.757	2.257	2.617	1.547	4.194	38.350	8.729	5.262	7.391
evm.model.Seg4001.3	18.192	22.006	9.129	6.173	7.124	5.302	2.122	7.765	6.586	4.594	1.346	4.175	4.731	6.256	3.285	5.661	4.260	8.374
evm.model.Seg400.7.8.57f48f7b	2.600	4.288	3.759	2.638	1.071	0.000	0.000	0.043	0.000	0.065	1.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg4009.2	1.366	1.227	2.133	2.136	1.116	1.103	1.739	0.000	0.000	0.130	0.407	0.427	0.480	0.000	0.994	2.064	0.193	6.538
evm.model.Seg4017.2	3.236	6.625	2.029	2.852	2.082	0.419	2.429	0.149	0.261	0.084	1.029	2.518	2.564	3.789	0.000	1.114	1.818	0.405
evm.model.Seg4040.2	7.691	8.446	1.598	3.616	0.387	0.094	0.051	0.117	0.110	0.102	0.173	0.115	0.033	0.075	0.081	0.073	0.023	0.145
evm.model.Seg4041.3	5.867	12.488	10.866	9.327	2.990	4.156	2.327	2.005	2.420	1.367	2.382	1.665	1.687	0.603	4.502	4.146	1.356	4.860
evm.model.Seg406.2	1.358	1.614	0.368	0.442	0.565	0.676	0.026	0.053	0.030	0.074	0.331	0.131	0.025	0.356	0.000	0.000	0.146	0.101
evm.model.Seg406.6	0.435	0.904	0.042	0.261	0.149	0.043	0.000	0.000	0.050	0.000	0.000	0.066	0.174	0.480	0.000	0.000	0.162	0.087
evm.model.Seg4076.4	38.946	79.668	34.335	25.349	1.019	1.479	0.000	0.704	0.000	0.000	0.000	0.000	0.670	0.000	0.000	0.000	0.000	0.000
evm.model.Seg4083.4	0.970	0.284	0.111	0.181	0.097	0.000	0.000	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg4086.1	2.080	7.787	1.132	1.098	0.855	0.787	0.818	0.864	0.833	0.558	1.063	0.746	1.216	0.630	0.811	0.840	0.146	1.750
evm.model.Seg4096.4	1.917	9.595	2.689	2.524	1.175	0.428	0.230	0.032	0.211	0.065	0.152	0.279	0.124	0.000	0.000	0.000	0.239	0.333
evm.model.Seg4101.1	5.340	6.238	0.479	0.422	2.811	0.291	0.639	0.171	0.251	0.112	0.090	0.402	0.207	0.000	0.568	0.457	0.532	1.099
evm.model.Seg4121.1	34.429	38.743	16.640	14.255	9.802	7.781	4.551	10.432	9.899	8.806	7.622	5.340	6.344	5.263	5.435	11.341	5.847	9.951
evm.model.Seg4124.3	68.314	79.488	70.574	36.403	13.260	16.999	17.744	20.054	20.361	20.550	13.110	11.066	13.962	18.413	12.513	8.401	16.039	25.803
evm.model.Seg4137.1	0.582	0.387	0.445	0.495	0.186	0.060	0.128	0.011	0.030	0.056	0.124	0.238	0.273	0.000	0.000	0.000	0.000	0.000
evm.model.Seg4148.1	1.886	1.007	0.973	1.044	0.602	0.804	0.179	0.245	0.090	0.102	0.138	0.066	0.099	0.000	0.000	0.000	0.000	0.000
evm.model.Seg4172.2	1.187	0.788	0.667	0.937	0.409	0.641	0.000	0.053	0.110	0.046	0.918	0.000	0.116	0.000	0.000	0.000	0.000	0.174
evm.model.Seg417.5	272.302	109.488	1029.464	230.607	79.879	318.793	162.282	117.997	97.860	74.678	41.194	100.612	107.014	653.478	10.444	21.093	188.216	29.419
evm.model.Seg4196.1	9.026	10.783	4.579	3.301	4.038	2.531	0.153	1.184	1.355	1.664	3.611	2.625	1.960	3.474	0.446	4.566	4.430	0.998
evm.model.Seg421.1	5.347	0.349	8.316	8.182	13.892	14.288	4.832	0.128	0.110	0.958	4.260	1.460	0.000	27.301	0.000	0.000	24.421	7.810
evm.model.Seg421.2	4.315	1.382	9.372	1.138	5.243	2.317	0.000	2.891	3.986	2.418	0.435	0.033	0.074	0.000	0.000	0.000	0.154	0.000
evm.model.Seg4227.2	1.288	9.557	0.882	0.790	0.141	0.043	0.000	0.000	0.070	0.112	0.331	0.361	0.405	0.000	0.000	0.657	0.501	0.260
evm.model.Seg4236.3	3.330	2.712	1.181	1.540	0.535	0.393	0.077	0.043	0.141	0.102	0.021	0.148	0.074	0.000	0.000	0.201	0.039	0.159
evm.model.Seg42.4	60.576	46.298	15.841	7.733	9.787	4.532	1.253	7.595	7.460	9.048	10.114	9.589	9.586	11.615	2.839	3.232	14.229	2.907
evm.model.Seg42.5	147.362	302.001	45.202	30.679	18.651	8.405	10.662	18.166	17.249	18.458	28.215	28.367	28.710	22.545	89.517	112.751	31.015	43.868
evm.model.Seg4252.1	37.929	66.147	18.724	18.339	3.086	0.000	0.000	0.437	0.201	0.214	0.925	0.796	0.835	0.000	0.000	0.000	1.063	0.000
evm.model.Seg425.3	1.645	1.162	1.911	3.334	0.245	0.282	0.179	0.736	0.602	0.679	0.476	0.394	0.447	0.151	1.582	1.753	0.308	1.244
evm.model.Seg4255.1	3.749	7.297	1.146	0.931	0.677	0.342	0.256	0.331	0.371	0.614	1.063	0.607	0.488	0.000	0.385	0.000	0.116	0.362
evm.model.Seg4256.1	0.318	0.090	0.243	0.683	0.588	0.770	0.205	0.021	0.010	0.046	0.290	0.082	0.033	0.110	0.000	0.256	0.100	0.014
evm.model.Seg4269.6	43.075	94.972	21.482	14.000	8.820	10.184	23.523	18.646	20.120	17.677	15.754	15.963	15.219	11.437	70.413	72.008	16.078	52.850
evm.model.Seg427.1	63.487	31.240	123.342	9.273	29.033	25.208	14.804	44.918	35.130	35.000	7.276	9.032	7.643	28.322	9.876	7.067	30.437	48.728
evm.model.Seg4272.2	0.349	0.387	2.939	2.390	2.164	2.728	0.486	0.277	0.261	0.177	0.490	0.361	0.430	0.171	0.000	1.826	0.940	0.058
evm.model.Seg4272.3	0.512	0.672	2.501	2.216	3.986	2.779	0.767	0.715	0.371	0.437	0.525	0.427	0.596	0.706	0.304	0.730	0.570	0.448
evm.model.Seg4294.2	475.646	789.723	390.091	190.902	135.342	211.916	182.200	167.950	171.635	119.079	104.893	80.859	59.843	364.353	754.381	767.105	131.248	783.897
evm.model.Seg4.3	0.318	0.155	0.264	1.071	1.130	1.445	2.787	0.000	0.030	0.074	0.000	0.041	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg4320.2	28.414	64.055	14.396	18.841	12.836	15.862	2.429	6.059	6.094	5.003	3.590	5.521	9.744	1.110	0.000	0.986	1.525	2.358
evm.model.Seg4325.1	2.507	0.917	5.503	4.687	3.547	2.531	0.563	0.565	0.803	0.846	0.870	1.526	1.538	5.455	1.338	3.452	4.769	0.882
evm.model.Seg4333.1	2.274	2.157	2.661	3.200	0.097	0.111	0.614	0.149	0.000	0.139	1.160	0.788	0.910	1.268	0.284	0.000	1.733	1.967
evm.model.Seg4333.1.1.57f48f7b	1.063	0.000	0.848	0.000	0.357	0.316	0.000	0.277	0.321	0.260	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg434.2	3.834	0.633	11.936	0.824	2.766	0.590	0.102	0.469	0.211	0.158	0.207	0.164	0.190	0.240	0.000	0.000	0.000	0.275
evm.model.Seg4350.1	3.415	32.996	2.050	2.310	4.871	4.900	1.739	2.272	2.088	1.823	2.382	2.256	2.316	3.598	4.563	5.186	3.605	4.498
evm.model.Seg4350.2.2.57f48f7b	3.205	9.208	8.282	4.392	2.030	4.139	8.872	5.824	6.556	6.053	0.414	0.861	0.000	0.000	0.000	0.530	0.054	0.159
evm.model.Seg435.14	15.111	0.969	12.332	5.028	6.068	0.522	0.000	0.000	0.000	0.000	0.000	0.517	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg436.2	3.392	2.944	7.573	4.593	15.744	45.277	1.125	0.000	0.000	0.298	0.794	1.608	2.217	3.166	0.000	1.881	1.803	0.376
evm.model.Seg4370.3	3.881	2.919	7.698	7.954	3.942	4.609	0.000	0.000	0.000	1.283	2.244	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg4378.4.2.57f48f7b	50.820	116.087	23.747	24.345	1.562	4.600	6.878	10.080	8.434	9.736	10.873	8.416	10.951	6.167	32.286	32.854	12.349	22.693
evm.model.Seg4380.1	0.000	0.349	0.542	0.455	0.647	0.419	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg4382.1	5.984	19.656	5.829	10.786	3.242	3.933	3.503	2.037	2.651	1.934	2.568	3.322	2.663	4.913	7.443	7.378	4.869	14.174
evm.model.Seg4386.3	0.644	0.400	0.340	0.683	0.104	0.000	0.051	0.021	0.010	0.056	0.097	0.041	0.058	0.089	0.000	0.548	0.062	0.043
evm.model.Seg4389.2	0.986	4.262	0.771	0.824	2.283	1.565	0.588	0.267	0.291	0.251	0.324	0.304	0.323	0.219	0.365	0.566	0.116	0.246
evm.model.Seg4399.1	7.885	13.521	3.196	5.102	0.833	0.479	0.920	0.672	1.165	0.623	1.015	0.320	0.347	3.248	5.253	5.040	2.511	5.004
evm.model.Seg4423.2	0.303	0.284	2.987	1.158	1.413	1.445	0.000	0.000	0.000	0.195	0.000	0.000	0.000	2.919	0.000	0.000	2.535	1.924
evm.model.Seg4428.1	8.188	5.295	5.051	7.084	10.032	15.272	26.412	2.517	2.490	1.823	1.374	1.066	1.381	6.393	7.402	6.574	3.736	8.505
evm.model.Seg44.3	2.119	16.892	1.056	1.071	0.959	0.915	0.895	0.608	0.462	0.911	1.823	1.723	1.075	1.240	1.906	2.210	1.109	14.030
evm.model.Seg4432.2	0.644	0.529	0.493	0.998	1.301	0.881	0.332	0.139	0.090	0.130	0.145	0.263	0.190	0.493	0.041	0.000	0.485	0.116
evm.model.Seg4436.2	6.310	13.960	2.202	2.156	1.264	2.155	1.560	2.816	2.942	3.245	2.057	1.624	1.042	1.651	1.501	1.004	2.442	2.430
evm.model.Seg443.7	10.291	6.418	24.991	47.645	30.573	49.826	38.583	9.632	9.799	7.885	8.602	7.859	6.749	11.752	1.825	3.196	6.263	2.300
evm.model.Seg4446.1	5.883	14.916	6.176	5.042	2.766	3.326	7.875	3.040	2.982	2.269	0.773	1.198	1.257	0.418	0.953	0.292	1.186	0.477
evm.model.Seg447.3	37.564	27.585	53.872	34.937	31.584	37.769	7.492	19.328	14.899	10.089	5.564	7.301	5.749	23.107	5.009	7.232	8.898	1.229
evm.model.Seg447.7	2.057	0.852	2.369	1.902	3.644	1.984	0.358	0.491	0.181	0.307	1.029	0.500	0.480	1.706	0.406	0.000	0.878	0.463
evm.model.Seg450.2	9.228	5.837	7.121	11.342	2.752	1.531	0.358	1.173	0.964	0.865	0.697	0.952	0.629	0.144	0.000	0.000	0.077	0.087
evm.model.Seg451.3	0.000	1.885	0.000	0.000	0.647	0.522	0.000	0.000	0.000	0.000	0.014	0.164	0.248	0.452	0.953	0.475	0.000	0.000
evm.model.Seg4518.1	0.613	1.136	1.452	2.183	1.889	2.129	0.128	0.203	0.462	0.223	0.704	0.574	0.711	0.521	0.568	0.475	0.894	0.188
evm.model.Seg4521.1	50.463	83.568	34.321	33.277	25.612	36.606	70.185	20.192	20.241	22.261	14.491	13.445	13.648	9.505	32.185	32.361	29.990	35.768
evm.model.Seg453.2	338.955	324.227	68.789	38.673	199.143	84.072	68.574	78.060	69.106	54.816	15.526	16.554	12.870	10.183	10.667	5.643	4.491	17.313
evm.model.Seg4552.3	20.738	12.695	11.123	25.697	17.127	23.147	17.463	2.187	2.349	6.621	11.494	3.585	0.273	9.320	7.585	10.720	12.688	8.779
evm.model.Seg455.6	77.488	36.715	73.409	61.686	59.822	64.550	0.946	10.614	11.928	9.066	14.090	13.412	15.732	99.767	2.434	1.972	141.332	10.009
evm.model.Seg455.7	6.263	3.164	5.614	2.196	2.536	1.667	0.102	0.608	0.602	0.679	0.628	0.468	0.720	1.782	0.000	1.169	1.695	0.405
evm.model.Seg4579.1	58.100	50.572	101.214	10.599	14.636	14.613	13.040	2.272	1.988	4.129	15.360	11.115	12.754	45.515	13.324	14.208	50.120	94.708
evm.model.Seg458.12	4.595	19.216	1.390	1.018	0.982	0.188	0.000	0.416	0.161	0.251	0.649	0.632	0.505	0.630	0.000	3.178	0.431	1.099
evm.model.Seg459.9	2.227	2.480	2.647	3.589	1.004	1.342	1.125	1.088	0.944	0.549	0.449	0.402	0.868	0.199	1.562	1.918	0.932	1.143
evm.model.Seg4603.2	10.998	9.221	14.917	17.536	5.793	8.337	1.611	2.261	1.888	2.669	3.141	8.244	5.525	11.745	0.000	0.000	20.507	2.502
evm.model.Seg4603.2.1.57f48f7b	42.353	26.849	41.075	43.313	25.999	34.990	23.983	7.328	7.691	8.694	16.437	16.620	20.265	25.081	23.707	23.029	14.013	33.628
evm.model.Seg4606.1	7.497	5.243	2.404	3.341	2.075	1.847	0.741	1.003	1.014	0.939	2.603	2.190	2.175	2.165	2.920	1.498	1.379	2.314
evm.model.Seg46.10	14.420	7.490	6.989	8.416	4.722	11.304	23.906	0.629	0.522	1.014	1.546	5.652	9.620	7.024	45.022	39.008	7.018	27.220
evm.model.Seg4627.1	0.652	1.227	0.862	1.004	0.253	0.043	0.000	0.075	0.000	0.000	0.000	0.000	0.124	0.000	0.000	0.000	0.000	0.752
evm.model.Seg4627.5	0.310	0.517	0.493	0.603	0.074	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg4647.1	1.901	1.911	5.009	5.216	6.411	9.885	0.000	1.088	0.622	0.288	0.331	0.509	0.736	0.000	1.014	2.484	0.632	0.000
evm.model.Seg4651.1	23.548	19.604	7.406	11.938	8.753	9.714	2.403	8.544	7.289	6.332	2.610	0.771	0.289	4.070	1.906	0.511	5.177	4.108
evm.model.Seg4653.1	0.435	0.956	0.431	0.449	0.186	0.291	0.179	0.043	0.070	0.084	0.207	0.304	0.232	0.356	0.000	0.402	0.139	0.058
evm.model.Seg466.3.1.57f48f7b	19.162	20.882	8.740	4.720	6.001	1.565	0.000	0.501	0.271	0.409	0.000	0.000	0.000	0.089	0.000	0.000	0.439	0.000
evm.model.Seg4665.3	38.084	79.423	14.632	12.956	31.004	25.362	66.938	19.755	18.263	15.222	7.711	9.786	9.322	7.428	35.835	35.630	11.833	29.260
evm.model.Seg4670.2	1.273	2.531	1.230	1.794	1.272	1.163	0.205	0.064	0.060	0.056	0.048	1.116	1.199	0.288	0.000	0.256	0.200	0.101
evm.model.Seg4681.1	0.435	0.775	0.368	0.469	0.112	0.111	0.051	0.032	0.030	0.056	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg4689.1	4.517	2.428	6.496	1.560	2.216	2.634	0.000	0.501	0.412	0.298	0.207	0.632	0.471	9.635	0.000	1.205	3.397	0.231
evm.model.Seg4692.1	3.252	1.795	2.050	3.736	3.518	2.437	0.409	0.491	0.502	0.558	1.491	0.550	1.191	1.384	0.750	0.000	2.242	0.000
evm.model.Seg4693.2	17.936	25.041	145.151	21.225	46.502	86.911	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.726	22.045	0.000	0.000	0.202
evm.model.Seg4699.1	1.265	0.684	0.966	1.433	0.416	1.035	0.128	0.117	0.181	0.177	0.711	0.386	0.306	0.452	0.000	0.913	0.585	0.116
evm.model.Seg4722.1	36.128	12.023	43.701	16.083	1.904	0.103	0.000	0.096	0.060	0.028	0.117	0.074	0.000	0.000	0.000	0.530	0.609	1.577
evm.model.Seg4722.2	14.808	21.838	9.574	15.259	5.288	7.944	0.000	0.000	0.201	0.000	1.574	0.000	0.000	0.000	4.867	0.000	0.000	0.000
evm.model.Seg4756.2	0.667	0.710	0.396	0.696	0.654	0.094	0.051	0.032	0.010	0.009	0.055	0.008	0.000	0.000	0.061	0.548	0.000	0.072
evm.model.Seg4756.3	3.004	17.822	1.890	1.600	1.101	0.282	1.023	0.181	0.080	0.000	0.000	0.000	0.000	0.000	23.383	13.697	0.000	0.000
evm.model.Seg4780.2	0.582	0.891	12.374	1.051	1.971	1.206	0.639	0.053	0.020	0.000	0.359	0.353	0.298	1.864	1.562	0.000	0.169	0.535
evm.model.Seg48.17	0.993	0.090	1.063	0.790	1.361	1.625	0.000	0.000	0.040	0.130	0.324	0.254	0.124	0.000	0.000	0.000	0.000	0.145
evm.model.Seg4822.1	1.956	5.256	2.175	2.591	8.805	7.063	1.381	0.949	1.145	1.144	1.678	1.747	2.026	8.299	10.059	9.515	4.068	4.918
evm.model.Seg4829.2	0.147	0.065	0.688	0.870	0.796	0.641	0.256	0.032	0.020	0.019	0.097	0.016	0.017	0.000	0.000	0.000	0.000	0.405
